load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
35.0,1460.0,507.99,985.0,2.0,2.0,1460.0,495.8,16.0,17.461022275,4.862137
36.0,1960.0,525.44,985.5,2.0,2.0,1960.0,513.25,16.5,18.006120042000003,5.033263
37.0,2460.0,542.56,986.0,2.0,2.0,2460.0,530.37,17.0,18.551090751,5.201153
38.0,2960.0,465.64,986.5,2.0,2.0,2960.0,453.45,17.5,19.095719813000002,4.4468255
39.0,3460.0,485.1,987.0,2.0,2.0,3460.0,472.91,18.0,19.641024910000002,4.637663
40.0,3960.0,509.33,987.5,2.0,2.0,3960.0,497.13998,18.5,20.188455660000002,4.8752775
41.0,4460.0,526.83,988.0,2.0,2.0,4460.0,514.64,19.0,20.733886048000002,5.0468946
42.0,4960.0,548.39,988.5,2.0,2.0,4960.0,536.2,19.5,21.278677552,5.2583256
43.0,5460.0,565.92,989.0,2.0,2.0,5460.0,553.73,20.0,21.823519723,5.430236
44.0,5960.0,581.65,989.5,2.0,2.0,5960.0,569.46,20.5,22.372025043,5.584495
45.0,6460.0,586.21,990.0,2.0,2.0,6460.0,574.02,21.0,22.916867137,5.6292133
46.0,6960.0,595.02,990.5,2.0,2.0,6960.0,582.83,21.5,23.461630692,5.71561
47.0,7460.0,604.33,991.0,2.0,2.0,7460.0,592.14,22.0,24.006808582,5.8069096
48.0,7960.0,614.48,991.5,2.0,2.0,7960.0,602.29,22.5,24.551757297,5.906447
49.0,8460.0,604.43,992.0,2.0,2.0,8460.0,592.24,23.0,25.099691647,5.80789
50.0,8960.0,616.79,992.5,2.0,2.0,8960.0,604.6,23.5,25.644713794,5.9291
51.0,9460.0,624.82,993.0,2.0,2.0,9460.0,612.63,24.0,26.189154541,6.007848
52.0,9960.0,635.56,993.5,2.0,2.0,9960.0,623.37,24.5,26.734654071,6.113171
53.0,10460.0,645.69,994.0,2.0,2.0,10460.0,633.5,25.0,27.282839393000003,6.2125125
54.0,10960.0,654.51,994.5,2.0,2.0,10960.0,642.32,25.5,27.827835924000002,6.2990074
55.0,11460.0,662.75,995.0,2.0,2.0,11460.0,650.56,26.0,28.372498881000002,6.379814
56.0,11960.0,671.42,995.5,2.0,2.0,11960.0,659.23,26.5,28.917797342,6.4648376
57.0,12460.0,675.52,996.0,2.0,2.0,12460.0,663.33,27.0,29.465938633,6.505045
58.0,12960.0,681.73,996.5,2.0,2.0,12960.0,669.54,27.5,30.010837539,6.565944
59.0,13460.0,646.15,997.0,2.0,2.0,13460.0,633.96,28.0,30.559967937000003,6.217024
60.0,13960.0,655.83,997.5,2.0,2.0,13960.0,643.64,28.5,31.100607642000003,6.311952
61.0,14460.0,665.44,998.0,2.0,2.0,14460.0,653.25,29.0,31.645595999,6.4061937
62.0,14960.0,675.21,998.5,2.0,2.0,14960.0,663.02,29.5,32.193605822,6.502005
63.0,15460.0,684.69,999.0,2.0,2.0,15460.0,672.5,30.0,32.739002182,6.594972
64.0,15960.0,694.59,999.5,2.0,2.0,15960.0,682.4,30.5,33.283805279,6.692058
65.0,16460.0,704.47,1000.0,2.0,2.0,16460.0,692.27997,31.0,33.828551785,6.788947
66.0,16960.0,712.87,1000.5,2.0,2.0,16960.0,700.68,31.5,34.377140107,6.871323
67.0,17460.0,720.92,1001.0,2.0,2.0,17460.0,708.73,32.0,34.921760077,6.950267
68.0,17960.0,729.94,1001.5,2.0,2.0,17960.0,717.75,32.5,35.466722336000004,7.038723
69.0,18460.0,741.29,1002.0,2.0,2.0,18460.0,729.1,33.0,36.012040492000004,7.150028
70.0,18960.0,745.62,1002.5,2.0,2.0,18960.0,733.43,33.5,36.562114666,7.192491
71.0,19460.0,756.49,1003.0,2.0,2.0,19460.0,744.3,34.0,37.104965268,7.2990894
72.0,19960.0,763.4,1003.5,2.0,2.0,19960.0,751.21,34.5,37.649772057,7.3668537
73.0,20460.0,773.47,1004.0,2.0,2.0,20460.0,761.27997,35.0,38.195210685,7.465606
74.0,20960.0,780.76,1004.5,2.0,2.0,20960.0,768.57,35.5,38.74302591,7.537097
75.0,21460.0,790.95,1005.0,2.0,2.0,21460.0,778.76,36.0,39.287997515,7.637027
76.0,21960.0,801.52,1005.5,2.0,2.0,21960.0,789.33,36.5,39.833054979,7.740683
77.0,22460.0,806.08,1006.0,2.0,2.0,22460.0,793.89,37.0,40.377501276000004,7.7854013
78.0,22960.0,813.57,1006.5,2.0,2.0,22960.0,801.38,37.5,40.926076144,7.858853
79.0,23460.0,824.01,1007.0,2.0,2.0,23460.0,811.82,38.0,41.470933842,7.961234
80.0,23960.0,832.67,1007.5,2.0,2.0,23960.0,820.48,38.5,42.015686960000004,8.04616
81.0,24460.0,843.35,1008.0,2.0,2.0,24460.0,831.16,39.0,42.566542214,8.150895
82.0,24960.0,851.14,1008.5,2.0,2.0,24960.0,838.95,39.5,43.109247630000006,8.227289
83.0,25460.0,858.55,1009.0,2.0,2.0,25460.0,846.36,40.0,43.654096988000006,8.299956
84.0,25960.0,867.6,1009.5,2.0,2.0,25960.0,855.41,40.5,44.199198668,8.388706
85.0,26460.0,874.2,1010.0,2.0,2.0,26460.0,862.01,41.0,44.743980079,8.45343
