load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
67.0,15784.0,432.54,409.5,2.0,2.0,15784.0,432.75,30.5,35.46572689,4.243828
68.0,16284.0,440.49,410.0,2.0,2.0,16284.0,440.69998,31.0,36.011097462,4.3217907
69.0,16784.0,436.17,410.5,2.0,2.0,16784.0,436.38,31.5,36.559429621,4.279426
70.0,17284.0,445.23,411.0,2.0,2.0,17284.0,445.44,32.0,37.104059114,4.368274
71.0,17784.0,452.11,411.5,2.0,2.0,17784.0,452.31998,32.5,37.649316947,4.435744
72.0,18284.0,460.71,412.0,2.0,2.0,18284.0,460.91998,33.0,38.194616369,4.520081
73.0,18784.0,468.12,412.5,2.0,2.0,18784.0,468.33,33.5,38.742573570000005,4.592748
74.0,19284.0,470.34,413.0,2.0,2.0,19284.0,470.55,34.0,39.287472471,4.614519
75.0,19784.0,479.5,413.5,2.0,2.0,19784.0,479.71,34.5,39.832410869,4.704348
76.0,20284.0,488.28,414.0,2.0,2.0,20284.0,488.49,35.0,40.377649122,4.7904506
77.0,20784.0,495.88,414.5,2.0,2.0,20784.0,496.09,35.5,40.921977592000005,4.864981
78.0,21284.0,503.27,415.0,2.0,2.0,21284.0,503.47998,36.0,41.470466015,4.937452
79.0,21784.0,509.39,415.5,2.0,2.0,21784.0,509.6,36.5,42.01522398,4.997469
80.0,22284.0,516.56,416.0,2.0,2.0,22284.0,516.77,37.0,42.560443121000006,5.0677824
81.0,22784.0,522.12,416.5,2.0,2.0,22784.0,522.33,37.5,43.105263655,5.1223073
82.0,23284.0,531.85,417.0,2.0,2.0,23284.0,532.06,38.0,43.654484154,5.2177258
83.0,23784.0,536.33,417.5,2.0,2.0,23784.0,536.54004,38.5,44.198249022000006,5.26166
84.0,24284.0,542.14,418.0,2.0,2.0,24284.0,542.35004,39.0,44.743269423,5.318637
