load_cell_field_0,load_cell_field_1,load_cell_field_2,load_cell_field_3,load_cell_field_4,load_cell_field_5,load_cell_timestamp,load_cell_reading,actuator_displacement,Time (s),Load (N)
48.0,-17896.0,141.1,703.5,2.0,2.0,-17896.0,160.66,23.0,25.095746423,1.5755365
49.0,-17396.0,145.54,704.0,2.0,2.0,-17396.0,165.09999,23.5,25.644531181,1.6190777
50.0,-16896.0,149.82,704.5,2.0,2.0,-16896.0,169.38,24.0,26.189026795,1.6610503
51.0,-16396.0,153.05,705.0,2.0,2.0,-16396.0,172.61,24.5,26.734376930000003,1.6927259
52.0,-15896.0,158.58,705.5,2.0,2.0,-15896.0,178.14,25.0,27.279113113,1.7469566
53.0,-15396.0,163.45,706.0,2.0,2.0,-15396.0,183.01,25.5,27.827395845,1.7947149
54.0,-14896.0,170.63,706.5,2.0,2.0,-14896.0,190.19,26.0,28.372214392,1.8651268
55.0,-14396.0,176.01,707.0,2.0,2.0,-14396.0,195.56999,26.5,28.917215905000003,1.9178865
56.0,-13896.0,179.84,707.5,2.0,2.0,-13896.0,199.4,27.0,29.461952675000003,1.955446
57.0,-13396.0,184.79,708.0,2.0,2.0,-13396.0,204.34999,27.5,30.010312059,2.0039887
58.0,-12896.0,188.45,708.5,2.0,2.0,-12896.0,208.01,28.0,30.555214615,2.0398812
59.0,-12396.0,193.13,709.0,2.0,2.0,-12396.0,212.69,28.5,31.100283415000003,2.0857763
60.0,-11896.0,195.06,709.5,2.0,2.0,-11896.0,214.62,29.0,31.645044887,2.1047032
61.0,-11396.0,198.82,710.0,2.0,2.0,-11396.0,218.38,29.5,32.190575736,2.1415763
62.0,-10896.0,203.5,710.5,2.0,2.0,-10896.0,223.06,30.0,32.73853056,2.1874714
63.0,-10396.0,209.16,711.0,2.0,2.0,-10396.0,228.72,30.5,33.283102725,2.242977
64.0,-9896.0,196.49,711.5,2.0,2.0,-9896.0,216.05,31.0,33.828082076,2.1187267
65.0,-9396.0,202.12,712.0,2.0,2.0,-9396.0,221.68,31.5,34.373187028000004,2.173938
66.0,-8896.0,211.03,712.5,2.0,2.0,-8896.0,230.59,32.0,34.917902078000004,2.2613153
67.0,-8396.0,214.83,713.0,2.0,2.0,-8396.0,234.39,32.5,35.467276319,2.2985806
68.0,-7896.0,224.6,713.5,2.0,2.0,-7896.0,244.16,33.0,36.011101049000004,2.3943915
69.0,-7396.0,229.43,714.0,2.0,2.0,-7396.0,248.98999,33.5,36.556278728,2.4417577
70.0,-6896.0,235.39,714.5,2.0,2.0,-6896.0,254.95,34.0,37.101004517,2.5002053
71.0,-6396.0,240.63,715.0,2.0,2.0,-6396.0,260.19,34.5,37.649229759,2.551592
72.0,-5896.0,245.82,715.5,2.0,2.0,-5896.0,265.38,35.0,38.194216739000005,2.6024888
73.0,-5396.0,257.66,716.0,2.0,2.0,-5396.0,277.22,35.5,38.739108772,2.7185993
74.0,-4896.0,268.3,716.5,2.0,2.0,-4896.0,287.86,36.0,39.283879903,2.822942
75.0,-4396.0,276.59,717.0,2.0,2.0,-4396.0,296.15,36.5,39.828951215000004,2.9042392
76.0,-3896.0,282.23,717.5,2.0,2.0,-3896.0,301.79,37.0,40.377226474000004,2.959549
77.0,-3396.0,282.91,718.0,2.0,2.0,-3396.0,302.47,37.5,40.922091108000004,2.9662173
78.0,-2896.0,286.67,718.5,2.0,2.0,-2896.0,306.23,38.0,41.466768346,3.0030904
79.0,-2396.0,298.57,719.0,2.0,2.0,-2396.0,318.13,38.5,42.011923032000006,3.1197896
80.0,-1896.0,301.03,719.5,2.0,2.0,-1896.0,320.59,39.0,42.560036633,3.1439137
81.0,-1396.0,305.31,720.0,2.0,2.0,-1396.0,324.87,39.5,43.10513992,3.1858861
82.0,-896.0,305.06,720.5,2.0,2.0,-896.0,324.62,40.0,43.649847057,3.1834345
83.0,-396.0,326.16,721.0,2.0,2.0,-396.0,345.72,40.5,44.194853554000005,3.3903549
84.0,104.0,320.94,721.5,2.0,2.0,104.0,340.5,41.0,44.739762486000004,3.3391643
